ID_TRANSACCION,IND_TRANSACCION,IND_ESTADO_OPERACION,FEC_OPERACION_CCE,FEC_RESPUESTA_CCE,FEC_REGISTRO,FEC_MODIFICO,VAL_SEGUNDOS_CCE,VAL_SEGUNDOS_CMACT
1544,SALIENTE,F,2025-10-24 18:31:23.000,2025-10-24 18:31:24.000,2025-10-24 18:31:23.167,2025-10-24 18:31:24.487,1.00,1.32
1546,SALIENTE,F,2025-10-24 18:47:16.000,2025-10-24 18:47:17.000,2025-10-24 18:47:16.220,2025-10-24 18:47:17.383,1.00,1.16
2333,SALIENTE,F,2025-11-04 18:24:07.000,2025-11-04 18:24:08.000,2025-11-04 18:24:07.943,2025-11-04 18:24:08.840,1.00,0.90
2334,SALIENTE,F,2025-11-04 18:36:20.000,2025-11-04 18:36:20.000,2025-11-04 18:36:20.453,2025-11-04 18:36:21.550,0.00,1.10
2337,SALIENTE,F,2025-11-04 20:31:12.000,2025-11-04 20:31:13.000,2025-11-04 20:31:12.593,2025-11-04 20:31:13.270,1.00,0.68
2338,SALIENTE,F,2025-11-04 20:44:57.000,2025-11-04 20:45:03.000,2025-11-04 20:44:57.577,2025-11-04 20:44:58.430,6.00,0.85
2339,SALIENTE,F,2025-11-04 20:52:23.000,2025-11-04 20:52:23.000,2025-11-04 20:52:23.273,2025-11-04 20:52:23.997,0.00,0.72
2340,SALIENTE,F,2025-11-04 21:06:58.000,2025-11-04 21:06:58.000,2025-11-04 21:06:58.563,2025-11-04 21:06:59.203,0.00,0.64
2343,SALIENTE,F,2025-11-04 21:35:06.000,2025-11-04 21:35:06.000,2025-11-04 21:35:06.203,2025-11-04 21:35:06.843,0.00,0.64
2344,SALIENTE,F,2025-11-04 21:49:45.000,2025-11-04 21:49:45.000,2025-11-04 21:49:45.093,2025-11-04 21:49:45.707,0.00,0.61
2345,SALIENTE,F,2025-11-04 22:54:18.000,2025-11-04 22:54:18.000,2025-11-04 22:54:18.353,2025-11-04 22:54:18.990,0.00,0.64
2353,SALIENTE,F,2025-11-04 23:09:25.000,2025-11-04 23:09:26.000,2025-11-04 23:09:25.627,2025-11-04 23:09:26.220,1.00,0.59
2355,SALIENTE,F,2025-11-05 06:23:42.000,2025-11-05 06:23:43.000,2025-11-05 06:23:42.830,2025-11-05 06:23:43.730,1.00,0.90
2357,SALIENTE,F,2025-11-05 06:42:04.000,2025-11-05 06:42:05.000,2025-11-05 06:42:04.727,2025-11-05 06:42:05.530,1.00,0.80
2358,SALIENTE,F,2025-11-05 07:09:12.000,2025-11-05 07:09:12.000,2025-11-05 07:09:12.167,2025-11-05 07:09:13.093,0.00,0.93
2370,SALIENTE,F,2025-11-05 09:09:49.000,2025-11-05 09:09:55.000,2025-11-05 09:09:49.227,2025-11-05 09:09:50.163,6.00,0.94
2371,SALIENTE,F,2025-11-05 09:10:49.000,2025-11-05 09:10:56.000,2025-11-05 09:10:49.750,2025-11-05 09:10:50.910,7.00,1.16
2373,SALIENTE,F,2025-11-05 09:39:56.000,2025-11-05 09:40:03.000,2025-11-05 09:39:56.850,2025-11-05 09:39:57.950,7.00,1.10
2374,SALIENTE,F,2025-11-05 09:43:38.000,2025-11-05 09:43:39.000,2025-11-05 09:43:38.753,2025-11-05 09:43:39.817,1.00,1.06
2375,SALIENTE,F,2025-11-05 09:48:14.000,2025-11-05 09:48:14.000,2025-11-05 09:48:14.367,2025-11-05 09:48:14.980,0.00,0.61
2377,SALIENTE,F,2025-11-05 10:01:14.000,2025-11-05 10:01:14.000,2025-11-05 10:01:14.047,2025-11-05 10:01:14.840,0.00,0.79
2378,SALIENTE,F,2025-11-05 10:02:11.000,2025-11-05 10:02:12.000,2025-11-05 10:02:11.803,2025-11-05 10:02:12.387,1.00,0.58
2379,SALIENTE,F,2025-11-05 10:23:13.000,2025-11-05 10:23:15.000,2025-11-05 10:23:13.497,2025-11-05 10:23:15.297,2.00,1.80
2385,SALIENTE,F,2025-11-05 10:38:33.000,2025-11-05 10:38:33.000,2025-11-05 10:38:33.483,2025-11-05 10:38:34.527,0.00,1.04
2388,SALIENTE,F,2025-11-05 10:50:05.000,2025-11-05 10:50:06.000,2025-11-05 10:50:05.777,2025-11-05 10:50:06.523,1.00,0.75
2389,SALIENTE,F,2025-11-05 10:55:22.000,2025-11-05 10:55:23.000,2025-11-05 10:55:22.503,2025-11-05 10:55:23.787,1.00,1.28
2390,SALIENTE,F,2025-11-05 10:59:04.000,2025-11-05 10:59:04.000,2025-11-05 10:59:04.227,2025-11-05 10:59:04.933,0.00,0.71
2393,SALIENTE,R,2025-11-05 11:30:19.000,NULL,2025-11-05 11:30:19.080,2025-11-05 16:25:07.760,NULL,17688.68
2394,SALIENTE,R,2025-11-05 11:32:14.000,NULL,2025-11-05 11:32:14.830,2025-11-05 16:25:07.543,NULL,17572.71
2396,SALIENTE,F,2025-11-05 11:35:27.000,2025-11-05 11:35:27.000,2025-11-05 11:35:27.127,2025-11-05 11:35:27.820,0.00,0.69
2397,SALIENTE,F,2025-11-05 11:37:04.000,2025-11-05 11:37:04.000,2025-11-05 11:37:04.400,2025-11-05 11:37:05.220,0.00,0.82
2401,SALIENTE,F,2025-11-05 12:35:14.000,2025-11-05 12:35:15.000,2025-11-05 12:35:14.833,2025-11-05 12:35:15.843,1.00,1.01
2402,SALIENTE,F,2025-11-05 13:20:23.000,2025-11-05 13:20:24.000,2025-11-05 13:20:23.430,2025-11-05 13:20:24.377,1.00,0.95
2407,SALIENTE,F,2025-11-05 14:01:02.000,2025-11-05 14:01:02.000,2025-11-05 14:01:02.173,2025-11-05 14:01:02.857,0.00,0.68
2408,SALIENTE,F,2025-11-05 14:17:06.000,2025-11-05 14:17:06.000,2025-11-05 14:17:06.413,2025-11-05 14:17:07.053,0.00,0.64
2410,SALIENTE,F,2025-11-05 14:44:31.000,2025-11-05 14:44:31.000,2025-11-05 14:44:31.027,2025-11-05 14:44:32.177,0.00,1.15
2411,SALIENTE,F,2025-11-05 15:21:00.000,2025-11-05 15:21:00.000,2025-11-05 15:21:00.333,2025-11-05 15:21:01.377,0.00,1.04
2412,SALIENTE,F,2025-11-05 15:26:33.000,2025-11-05 15:26:34.000,2025-11-05 15:26:33.987,2025-11-05 15:26:34.770,1.00,0.78
2415,SALIENTE,F,2025-11-05 15:53:26.000,2025-11-05 15:53:26.000,2025-11-05 15:53:26.063,2025-11-05 15:53:26.950,0.00,0.89
2416,SALIENTE,F,2025-11-05 15:59:05.000,2025-11-05 15:59:12.000,2025-11-05 15:59:05.737,2025-11-05 15:59:06.927,7.00,1.19
2417,SALIENTE,F,2025-11-05 16:18:43.000,2025-11-05 16:18:44.000,2025-11-05 16:18:43.867,2025-11-05 16:18:45.077,1.00,1.21
2422,SALIENTE,F,2025-11-05 16:57:41.000,2025-11-05 16:57:41.000,2025-11-05 16:57:41.283,2025-11-05 16:57:42.103,0.00,0.82
2426,SALIENTE,F,2025-11-05 17:27:10.000,2025-11-05 17:27:11.000,2025-11-05 17:27:10.957,2025-11-05 17:27:11.780,1.00,0.82
2320,SALIENTE,F,2025-11-04 16:57:01.000,2025-11-04 16:57:01.000,2025-11-04 16:57:01.130,2025-11-04 16:57:01.820,0.00,0.69
2321,SALIENTE,F,2025-11-04 17:06:56.000,2025-11-04 17:06:56.000,2025-11-04 17:06:56.873,2025-11-04 17:06:57.970,0.00,1.10
2322,SALIENTE,F,2025-11-04 17:07:40.000,2025-11-04 17:07:41.000,2025-11-04 17:07:40.607,2025-11-04 17:07:41.407,1.00,0.80
2326,SALIENTE,F,2025-11-04 17:49:15.000,2025-11-04 17:49:16.000,2025-11-04 17:49:15.320,2025-11-04 17:49:16.347,1.00,1.03
2327,SALIENTE,F,2025-11-04 17:56:56.000,2025-11-04 17:56:57.000,2025-11-04 17:56:56.727,2025-11-04 17:56:57.513,1.00,0.79
2328,SALIENTE,F,2025-11-04 17:59:01.000,2025-11-04 17:59:01.000,2025-11-04 17:59:01.060,2025-11-04 17:59:01.857,0.00,0.80
2329,SALIENTE,F,2025-11-04 18:00:54.000,2025-11-04 18:00:54.000,2025-11-04 18:00:54.453,2025-11-04 18:00:55.330,0.00,0.88
2360,SALIENTE,F,2025-11-05 08:28:09.000,2025-11-05 08:28:10.000,2025-11-05 08:28:09.767,2025-11-05 08:28:10.610,1.00,0.84
2365,SALIENTE,F,2025-11-05 08:57:49.000,2025-11-05 08:57:49.000,2025-11-05 08:57:49.417,2025-11-05 08:57:50.047,0.00,0.63
2367,SALIENTE,F,2025-11-05 09:04:14.000,2025-11-05 09:04:15.000,2025-11-05 09:04:14.960,2025-11-05 09:04:15.833,1.00,0.87
2368,SALIENTE,F,2025-11-05 09:06:26.000,2025-11-05 09:06:26.000,2025-11-05 09:06:26.047,2025-11-05 09:06:26.633,0.00,0.59
2369,SALIENTE,F,2025-11-05 09:06:42.000,2025-11-05 09:06:43.000,2025-11-05 09:06:42.840,2025-11-05 09:06:43.777,1.00,0.94
2429,SALIENTE,F,2025-11-05 18:34:29.000,2025-11-05 18:34:35.000,2025-11-05 18:34:29.287,2025-11-05 18:34:30.190,6.00,0.90
2430,SALIENTE,F,2025-11-05 18:39:03.000,2025-11-05 18:39:09.000,2025-11-05 18:39:03.367,2025-11-05 18:39:04.317,6.00,0.95
2433,SALIENTE,F,2025-11-05 19:28:19.000,2025-11-05 19:28:25.000,2025-11-05 19:28:19.070,2025-11-05 19:28:20.047,6.00,0.98
2435,SALIENTE,F,2025-11-05 19:33:12.000,2025-11-05 19:33:12.000,2025-11-05 19:33:12.510,2025-11-05 19:33:13.227,0.00,0.72
706,SALIENTE,F,2025-10-09 11:03:25.000,2025-10-09 11:03:26.000,2025-10-09 11:03:25.813,2025-10-09 11:03:26.837,1.00,1.02
707,SALIENTE,F,2025-10-09 11:51:44.000,2025-10-09 11:51:50.000,2025-10-09 11:51:44.487,2025-10-09 11:51:45.447,6.00,0.96
711,SALIENTE,F,2025-10-09 13:19:05.000,2025-10-09 13:19:12.000,2025-10-09 13:19:05.813,2025-10-09 13:19:06.993,7.00,1.18
717,SALIENTE,F,2025-10-09 16:34:20.000,2025-10-09 16:34:26.000,2025-10-09 16:34:20.300,2025-10-09 16:34:21.183,6.00,0.88
718,SALIENTE,F,2025-10-09 16:44:32.000,2025-10-09 16:44:38.000,2025-10-09 16:44:32.330,2025-10-09 16:44:33.173,6.00,0.84
720,SALIENTE,F,2025-10-09 17:03:32.000,2025-10-09 17:03:38.000,2025-10-09 17:03:32.010,2025-10-09 17:03:32.853,6.00,0.84
722,SALIENTE,F,2025-10-09 17:17:51.000,2025-10-09 17:17:57.000,2025-10-09 17:17:51.393,2025-10-09 17:17:52.230,6.00,0.84
723,SALIENTE,F,2025-10-09 17:18:43.000,2025-10-09 17:18:44.000,2025-10-09 17:18:43.693,2025-10-09 17:18:44.453,1.00,0.76
724,SALIENTE,F,2025-10-09 17:22:20.000,2025-10-09 17:22:21.000,2025-10-09 17:22:20.090,2025-10-09 17:22:21.510,1.00,1.42
656,SALIENTE,F,2025-10-08 08:21:32.000,2025-10-08 08:21:39.000,2025-10-08 08:21:32.943,2025-10-08 08:21:33.897,7.00,0.95
657,SALIENTE,F,2025-10-08 09:05:30.000,2025-10-08 09:05:36.000,2025-10-08 09:05:30.220,2025-10-08 09:05:30.997,6.00,0.78
660,SALIENTE,F,2025-10-08 10:08:48.000,2025-10-08 10:08:54.000,2025-10-08 10:08:48.370,2025-10-08 10:08:49.303,6.00,0.93
661,SALIENTE,F,2025-10-08 10:08:56.000,2025-10-08 10:08:57.000,2025-10-08 10:08:56.860,2025-10-08 10:08:57.483,1.00,0.62
662,SALIENTE,F,2025-10-08 10:11:17.000,2025-10-08 10:11:17.000,2025-10-08 10:11:17.130,2025-10-08 10:11:17.837,0.00,0.71
675,SALIENTE,F,2025-10-08 13:55:25.000,2025-10-08 13:55:31.000,2025-10-08 13:55:25.597,2025-10-08 13:55:26.340,6.00,0.74
676,SALIENTE,F,2025-10-08 15:16:53.000,2025-10-08 15:16:59.000,2025-10-08 15:16:53.727,2025-10-08 15:16:54.637,6.00,0.91
680,SALIENTE,F,2025-10-08 18:32:37.000,2025-10-08 18:32:38.000,2025-10-08 18:32:37.227,2025-10-08 18:32:38.373,1.00,1.15
681,SALIENTE,F,2025-10-08 18:46:56.000,2025-10-08 18:46:57.000,2025-10-08 18:46:56.740,2025-10-08 18:46:57.347,1.00,0.61
682,SALIENTE,F,2025-10-08 19:10:26.000,2025-10-08 19:10:32.000,2025-10-08 19:10:26.607,2025-10-08 19:10:27.617,6.00,1.01
685,SALIENTE,F,2025-10-08 20:40:42.000,2025-10-08 20:40:48.000,2025-10-08 20:40:42.783,2025-10-08 20:40:43.737,6.00,0.95
696,SALIENTE,F,2025-10-09 08:12:01.000,2025-10-09 08:12:07.000,2025-10-09 08:12:01.027,2025-10-09 08:12:02.383,6.00,1.36
701,SALIENTE,F,2025-10-09 10:44:13.000,2025-10-09 10:44:14.000,2025-10-09 10:44:13.860,2025-10-09 10:44:14.727,1.00,0.87
702,SALIENTE,F,2025-10-09 10:46:25.000,2025-10-09 10:46:26.000,2025-10-09 10:46:25.677,2025-10-09 10:46:26.987,1.00,1.31
725,SALIENTE,F,2025-10-09 18:28:27.000,2025-10-09 18:28:33.000,2025-10-09 18:28:27.050,2025-10-09 18:28:28.000,6.00,0.95
727,SALIENTE,F,2025-10-09 18:38:31.000,2025-10-09 18:38:37.000,2025-10-09 18:38:31.510,2025-10-09 18:38:32.780,6.00,1.27
728,SALIENTE,F,2025-10-09 18:39:31.000,2025-10-09 18:39:37.000,2025-10-09 18:39:31.233,2025-10-09 18:39:32.333,6.00,1.10
731,SALIENTE,F,2025-10-09 21:49:21.000,2025-10-09 21:49:28.000,2025-10-09 21:49:21.897,2025-10-09 21:49:22.793,7.00,0.90
733,SALIENTE,F,2025-10-09 23:05:27.000,2025-10-09 23:05:33.000,2025-10-09 23:05:27.123,2025-10-09 23:05:28.037,6.00,0.91
745,SALIENTE,F,2025-10-10 10:19:59.000,2025-10-10 10:20:05.000,2025-10-10 10:19:59.330,2025-10-10 10:20:00.690,6.00,1.36
752,SALIENTE,F,2025-10-10 12:01:53.000,2025-10-10 12:01:53.000,2025-10-10 12:01:53.430,2025-10-10 12:01:54.520,0.00,1.09
753,SALIENTE,F,2025-10-10 12:04:34.000,2025-10-10 12:04:34.000,2025-10-10 12:04:34.430,2025-10-10 12:04:35.723,0.00,1.29
756,SALIENTE,F,2025-10-10 12:47:02.000,2025-10-10 12:47:09.000,2025-10-10 12:47:02.820,2025-10-10 12:47:03.953,7.00,1.13
757,SALIENTE,F,2025-10-10 12:50:32.000,2025-10-10 12:50:32.000,2025-10-10 12:50:32.073,2025-10-10 12:50:33.147,0.00,1.07
759,SALIENTE,F,2025-10-10 14:04:25.000,2025-10-10 14:04:25.000,2025-10-10 14:04:25.990,2025-10-10 14:04:27.050,0.00,1.06
760,SALIENTE,F,2025-10-10 14:17:41.000,2025-10-10 14:17:43.000,2025-10-10 14:17:41.897,2025-10-10 14:17:43.867,2.00,1.97
761,SALIENTE,F,2025-10-10 14:18:05.000,2025-10-10 14:18:05.000,2025-10-10 14:18:05.190,2025-10-10 14:18:05.940,0.00,0.75
762,SALIENTE,F,2025-10-10 14:47:23.000,2025-10-10 14:47:24.000,2025-10-10 14:47:23.440,2025-10-10 14:47:24.657,1.00,1.22
763,SALIENTE,F,2025-10-10 15:13:36.000,2025-10-10 15:13:37.000,2025-10-10 15:13:36.613,2025-10-10 15:13:37.467,1.00,0.85
764,SALIENTE,F,2025-10-10 15:29:11.000,2025-10-10 15:29:14.000,2025-10-10 15:29:11.620,2025-10-10 15:29:14.513,3.00,2.89
766,SALIENTE,F,2025-10-10 16:17:28.000,2025-10-10 16:17:28.000,2025-10-10 16:17:28.427,2025-10-10 16:17:29.500,0.00,1.07
771,SALIENTE,R,2025-10-10 16:46:16.000,2025-10-10 16:46:28.393,2025-10-10 16:46:16.367,2025-10-10 16:46:28.393,12.39,12.03
774,SALIENTE,F,2025-10-10 17:19:02.000,2025-10-10 17:19:08.000,2025-10-10 17:19:02.637,2025-10-10 17:19:03.640,6.00,1.00
780,SALIENTE,F,2025-10-10 20:06:37.000,2025-10-10 20:06:43.000,2025-10-10 20:06:37.567,2025-10-10 20:06:38.457,6.00,0.89
781,SALIENTE,F,2025-10-10 20:06:54.000,2025-10-10 20:07:00.000,2025-10-10 20:06:54.560,2025-10-10 20:06:55.363,6.00,0.80
734,SALIENTE,F,2025-10-10 05:16:14.000,2025-10-10 05:16:16.000,2025-10-10 05:16:14.770,2025-10-10 05:16:16.823,2.00,2.05
475,SALIENTE,F,2025-10-03 15:22:24.000,2025-10-03 15:22:25.000,2025-10-03 15:22:24.620,2025-10-03 15:22:25.667,1.00,1.05
480,SALIENTE,F,2025-10-03 17:17:13.000,2025-10-03 17:17:19.000,2025-10-03 17:17:13.273,2025-10-03 17:17:14.343,6.00,1.07
482,SALIENTE,F,2025-10-03 17:41:08.000,2025-10-03 17:41:14.000,2025-10-03 17:41:08.783,2025-10-03 17:41:09.777,6.00,0.99
484,SALIENTE,F,2025-10-03 17:45:04.000,2025-10-03 17:45:06.000,2025-10-03 17:45:04.273,2025-10-03 17:45:05.917,2.00,1.64
485,SALIENTE,F,2025-10-03 17:58:58.000,2025-10-03 17:58:59.000,2025-10-03 17:58:58.913,2025-10-03 17:58:59.887,1.00,0.97
488,SALIENTE,F,2025-10-03 19:43:45.000,2025-10-03 19:43:51.000,2025-10-03 19:43:45.047,2025-10-03 19:43:46.350,6.00,1.30
387,SALIENTE,F,2025-10-02 14:42:07.000,2025-10-02 14:42:13.000,2025-10-02 14:42:07.200,2025-10-02 14:42:08.573,6.00,1.37
394,SALIENTE,F,2025-10-02 16:44:19.000,2025-10-02 16:44:19.000,2025-10-02 16:44:19.260,2025-10-02 16:44:20.140,0.00,0.88
447,SALIENTE,F,2025-10-03 10:52:25.000,2025-10-03 10:52:31.000,2025-10-03 10:52:25.327,2025-10-03 10:52:26.623,6.00,1.30
493,SALIENTE,F,2025-10-04 08:07:29.000,2025-10-04 08:07:35.000,2025-10-04 08:07:29.227,2025-10-04 08:07:30.463,6.00,1.24
498,SALIENTE,F,2025-10-04 10:06:48.000,2025-10-04 10:06:48.000,2025-10-04 10:06:48.077,2025-10-04 10:06:49.217,0.00,1.14
513,SALIENTE,F,2025-10-04 15:42:29.000,2025-10-04 15:43:06.000,2025-10-04 15:42:29.617,2025-10-04 15:43:01.107,37.00,31.49
514,SALIENTE,F,2025-10-04 16:31:22.000,2025-10-04 16:31:23.000,2025-10-04 16:31:22.513,2025-10-04 16:31:23.243,1.00,0.73
516,SALIENTE,F,2025-10-04 18:00:40.000,2025-10-04 18:01:14.000,2025-10-04 18:00:40.187,2025-10-04 18:01:14.657,34.00,34.47
517,SALIENTE,F,2025-10-04 18:31:04.000,2025-10-04 18:31:10.000,2025-10-04 18:31:04.017,2025-10-04 18:31:05.153,6.00,1.14
533,SALIENTE,F,2025-10-05 15:13:21.000,2025-10-05 15:13:21.000,2025-10-05 15:13:21.027,2025-10-05 15:13:22.130,0.00,1.10
535,SALIENTE,F,2025-10-05 16:46:41.000,2025-10-05 16:46:42.000,2025-10-05 16:46:41.680,2025-10-05 16:46:42.347,1.00,0.67
537,SALIENTE,F,2025-10-05 18:27:09.000,2025-10-05 18:27:40.000,2025-10-05 18:27:09.510,2025-10-05 18:27:40.820,31.00,31.31
540,SALIENTE,F,2025-10-05 21:07:19.000,2025-10-05 21:07:25.000,2025-10-05 21:07:19.477,2025-10-05 21:07:20.503,6.00,1.03
541,SALIENTE,F,2025-10-05 21:07:53.000,2025-10-05 21:07:59.000,2025-10-05 21:07:53.027,2025-10-05 21:07:53.943,6.00,0.92
542,SALIENTE,F,2025-10-05 22:25:20.000,2025-10-05 22:25:20.000,2025-10-05 22:25:20.037,2025-10-05 22:25:20.957,0.00,0.92
544,SALIENTE,F,2025-10-06 07:09:34.000,2025-10-06 07:09:40.000,2025-10-06 07:09:34.247,2025-10-06 07:09:35.097,6.00,0.85
545,SALIENTE,F,2025-10-06 07:57:12.000,2025-10-06 07:57:12.000,2025-10-06 07:57:12.530,2025-10-06 07:57:13.613,0.00,1.08
548,SALIENTE,F,2025-10-06 08:38:19.000,2025-10-06 08:38:19.000,2025-10-06 08:38:19.617,2025-10-06 08:38:20.640,0.00,1.02
551,SALIENTE,F,2025-10-06 08:54:40.000,2025-10-06 08:54:40.000,2025-10-06 08:54:40.387,2025-10-06 08:54:41.457,0.00,1.07
554,SALIENTE,F,2025-10-06 09:20:24.000,2025-10-06 09:20:30.000,2025-10-06 09:20:24.270,2025-10-06 09:20:25.323,6.00,1.05
556,SALIENTE,F,2025-10-06 09:22:38.000,2025-10-06 09:22:41.000,2025-10-06 09:22:38.547,2025-10-06 09:22:42.157,3.00,3.61
565,SALIENTE,F,2025-10-06 11:43:52.000,2025-10-06 11:43:54.000,2025-10-06 11:43:52.773,2025-10-06 11:43:55.053,2.00,2.28
572,SALIENTE,F,2025-10-06 13:42:44.000,2025-10-06 13:42:44.000,2025-10-06 13:42:44.590,2025-10-06 13:42:45.197,0.00,0.61
574,SALIENTE,F,2025-10-06 14:29:33.000,2025-10-06 14:29:33.000,2025-10-06 14:29:33.910,2025-10-06 14:29:34.847,0.00,0.94
584,SALIENTE,F,2025-10-06 17:47:19.000,2025-10-06 17:47:25.000,2025-10-06 17:47:19.237,2025-10-06 17:47:20.233,6.00,1.00
585,SALIENTE,F,2025-10-06 18:17:00.000,2025-10-06 18:17:01.000,2025-10-06 18:17:00.843,2025-10-06 18:17:02.323,1.00,1.48
586,SALIENTE,F,2025-10-06 19:30:50.000,2025-10-06 19:30:56.000,2025-10-06 19:30:50.843,2025-10-06 19:30:51.817,6.00,0.97
587,SALIENTE,F,2025-10-06 19:45:18.000,2025-10-06 19:45:24.000,2025-10-06 19:45:18.307,2025-10-06 19:45:19.403,6.00,1.10
588,SALIENTE,F,2025-10-06 20:07:22.000,2025-10-06 20:07:22.000,2025-10-06 20:07:22.520,2025-10-06 20:07:23.547,0.00,1.03
1132,SALIENTE,F,2025-10-17 11:36:54.000,2025-10-17 11:36:55.000,2025-10-17 11:36:54.923,2025-10-17 11:36:55.723,1.00,0.80
1134,SALIENTE,F,2025-10-17 11:39:45.000,2025-10-17 11:39:46.000,2025-10-17 11:39:45.960,2025-10-17 11:39:47.147,1.00,1.19
1138,SALIENTE,F,2025-10-17 12:08:42.000,2025-10-17 12:08:43.000,2025-10-17 12:08:42.317,2025-10-17 12:08:43.383,1.00,1.07
1139,SALIENTE,F,2025-10-17 13:15:38.000,2025-10-17 13:15:40.000,2025-10-17 13:15:38.987,2025-10-17 13:15:40.513,2.00,1.53
1154,SALIENTE,F,2025-10-17 17:16:35.000,2025-10-17 17:16:35.000,2025-10-17 17:16:35.620,2025-10-17 17:16:36.893,0.00,1.27
1155,SALIENTE,F,2025-10-17 17:49:15.000,2025-10-17 17:49:16.000,2025-10-17 17:49:15.470,2025-10-17 17:49:16.557,1.00,1.09
1125,SALIENTE,F,2025-10-17 10:09:05.000,2025-10-17 10:09:05.000,2025-10-17 10:09:05.767,2025-10-17 10:09:06.917,0.00,1.15
1140,SALIENTE,F,2025-10-17 13:36:38.000,2025-10-17 13:36:38.000,2025-10-17 13:36:38.233,2025-10-17 13:36:38.953,0.00,0.72
1141,SALIENTE,F,2025-10-17 13:59:26.000,2025-10-17 13:59:27.000,2025-10-17 13:59:26.633,2025-10-17 13:59:27.537,1.00,0.90
1142,SALIENTE,F,2025-10-17 13:59:51.000,2025-10-17 13:59:52.000,2025-10-17 13:59:51.323,2025-10-17 13:59:52.260,1.00,0.94
1143,SALIENTE,F,2025-10-17 14:00:09.000,2025-10-17 14:00:10.000,2025-10-17 14:00:09.877,2025-10-17 14:00:11.037,1.00,1.16
1144,SALIENTE,F,2025-10-17 14:19:17.000,2025-10-17 14:19:18.000,2025-10-17 14:19:17.037,2025-10-17 14:19:19.680,1.00,2.64
1146,SALIENTE,F,2025-10-17 15:00:57.000,2025-10-17 15:00:58.000,2025-10-17 15:00:57.723,2025-10-17 15:00:58.530,1.00,0.81
1147,SALIENTE,F,2025-10-17 15:01:27.000,2025-10-17 15:01:27.000,2025-10-17 15:01:27.037,2025-10-17 15:01:27.857,0.00,0.82
1148,SALIENTE,F,2025-10-17 15:01:44.000,2025-10-17 15:01:44.000,2025-10-17 15:01:44.423,2025-10-17 15:01:45.160,0.00,0.74
1150,SALIENTE,F,2025-10-17 15:43:38.000,2025-10-17 15:43:39.000,2025-10-17 15:43:38.943,2025-10-17 15:43:39.880,1.00,0.94
1171,SALIENTE,F,2025-10-18 10:18:01.000,2025-10-18 10:18:02.000,2025-10-18 10:18:01.607,2025-10-18 10:18:02.297,1.00,0.69
1172,SALIENTE,F,2025-10-18 10:24:37.000,2025-10-18 10:24:38.000,2025-10-18 10:24:37.990,2025-10-18 10:24:39.067,1.00,1.08
1175,SALIENTE,F,2025-10-18 10:52:45.000,2025-10-18 10:52:45.000,2025-10-18 10:52:45.790,2025-10-18 10:52:46.870,0.00,1.08
1176,SALIENTE,F,2025-10-18 11:06:56.000,2025-10-18 11:06:56.000,2025-10-18 11:06:56.247,2025-10-18 11:06:57.263,0.00,1.02
1178,SALIENTE,F,2025-10-18 12:40:13.000,2025-10-18 12:40:14.000,2025-10-18 12:40:13.957,2025-10-18 12:40:14.630,1.00,0.67
1179,SALIENTE,F,2025-10-18 13:12:03.000,2025-10-18 13:12:09.000,2025-10-18 13:12:03.503,2025-10-18 13:12:04.477,6.00,0.97
1180,SALIENTE,F,2025-10-18 13:28:28.000,2025-10-18 13:28:28.000,2025-10-18 13:28:28.117,2025-10-18 13:28:28.937,0.00,0.82
1191,SALIENTE,F,2025-10-18 17:45:12.000,2025-10-18 17:45:12.000,2025-10-18 17:45:12.127,2025-10-18 17:45:13.130,0.00,1.00
1192,SALIENTE,F,2025-10-18 18:21:31.000,2025-10-18 18:21:32.000,2025-10-18 18:21:31.737,2025-10-18 18:21:32.447,1.00,0.71
1193,SALIENTE,F,2025-10-18 18:21:57.000,2025-10-18 18:21:57.000,2025-10-18 18:21:57.203,2025-10-18 18:21:58.183,0.00,0.98
1194,SALIENTE,F,2025-10-18 20:19:06.000,2025-10-18 20:19:07.000,2025-10-18 20:19:06.473,2025-10-18 20:19:07.557,1.00,1.08
1195,SALIENTE,F,2025-10-18 20:51:32.000,2025-10-18 20:51:33.000,2025-10-18 20:51:32.640,2025-10-18 20:51:33.403,1.00,0.76
1200,SALIENTE,F,2025-10-19 08:49:13.000,2025-10-19 08:49:13.000,2025-10-19 08:49:13.163,2025-10-19 08:49:14.207,0.00,1.04
1211,SALIENTE,F,2025-10-19 13:40:45.000,2025-10-19 13:40:51.000,2025-10-19 13:40:45.207,2025-10-19 13:40:46.060,6.00,0.85
1212,SALIENTE,F,2025-10-19 14:29:20.000,2025-10-19 14:29:26.000,2025-10-19 14:29:20.010,2025-10-19 14:29:20.937,6.00,0.93
1214,SALIENTE,F,2025-10-19 16:39:47.000,2025-10-19 16:39:47.000,2025-10-19 16:39:47.260,2025-10-19 16:39:47.837,0.00,0.58
1218,SALIENTE,F,2025-10-19 16:59:20.000,2025-10-19 16:59:21.000,2025-10-19 16:59:20.670,2025-10-19 16:59:21.417,1.00,0.75
1233,SALIENTE,F,2025-10-20 08:33:31.000,2025-10-20 08:33:32.000,2025-10-20 08:33:31.833,2025-10-20 08:33:32.627,1.00,0.79
1235,SALIENTE,F,2025-10-20 08:34:45.000,2025-10-20 08:34:51.000,2025-10-20 08:34:45.867,2025-10-20 08:34:46.617,6.00,0.75
